price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built
850000,4,3,3070,7150,2,0,0,3,9,3070,2007
715000,3,3.25,3230,5000,2,0,0,3,9,3230,2006
712000,3,2.75,3200,6699,2,0,0,3,9,3200,2004
3.00E+06,5,3.25,5370,14091,2,0,0,3,10,3850,1918
755000,3,2.75,2870,6600,2,0,2,3,8,2870,1984
456200,2,1.75,1210,7733,1,0,0,3,6,1210,1904
720168,4,2.25,2120,3794,2,0,0,4,7,1420,1926
438000,2,2.25,1950,29347,1,0,0,3,8,1350,1953
505000,3,2,1110,8375,1,0,0,5,7,1110,1951
348000,3,2.5,1670,5090,2,0,0,3,7,1670,2003
392500,3,1,1660,8839,1,0,0,4,7,1660,1947
154000,2,1,1040,20524,1,0,3,3,6,1040,1949
255000,3,2.25,1850,7151,2,0,0,3,7,1850,1989
306888,4,1.5,1940,8970,1.5,0,0,3,7,1270,1980
545000,4,2.25,1890,7210,1,0,0,3,8,1890,1967
1200000,5,2.75,2910,9480,1.5,0,0,3,8,2910,1939
601450,2,3.25,1840,1500,3,0,0,3,8,1840,2001
350000,3,1.5,1860,17640,1,0,0,4,7,1860,1966
430000,3,2.5,2360,6699,2,0,0,3,7,2360,2003
575000,5,3,3690,49709,1,0,2,3,9,2690,1960
6.00E+05,3,3.5,2710,3290,2,0,0,3,8,1650,2006
588500,3,1.75,2330,14892,1,0,0,3,8,1970,1980
682000,4,2.5,2390,53941,2,0,0,3,8,2390,1989
616000,3,1.5,1740,9840,1,0,0,4,8,1740,1963
290000,4,1.75,1990,18900,2,0,0,4,7,1870,1929
505000,4,2.25,2350,12540,2,0,0,3,8,2350,1968
435000,3,1,940,7590,1,0,0,4,6,940,1959
256000,3,2.5,1480,7200,2,0,0,5,7,1480,1995
440000,3,2.5,1830,6807,2.5,0,0,5,7,1830,1954
170000,3,1,1310,9529,1,0,0,3,7,1310,1956
4.00E+05,4,1.75,1770,12875,1,0,0,3,8,1770,1988
583000,3,1.5,1800,10050,1,0,0,3,7,1800,1955
501000,4,2.25,2680,5439,2,0,0,3,7,2680,2000
330000,2,1,860,8308,1,0,0,4,7,860,1948
296475,3,2.5,1520,4170,2,0,0,3,7,1520,2004
449000,4,2.75,2090,14141,1.5,0,0,4,8,1680,1941
355500,3,2.5,2600,5540,2,0,0,3,8,2600,2004
507250,3,1.75,1400,5750,1,0,2,3,6,1100,1915
545000,4,2.5,2040,7412,2,0,0,3,8,2040,1988
545000,2,2,2930,14057,1,0,2,4,8,1680,1980
265000,3,1,1010,14948,1,0,0,5,6,1010,1969
850000,4,3.25,3450,6500,2,0,0,3,8,2450,1994
409000,2,1.75,1480,4000,1,0,0,4,6,740,1925
929000,4,3.25,4030,57499,2,0,0,3,9,4030,2002
979700,4,2.25,2480,6000,2,0,2,3,10,2380,1929
6.00E+05,4,2.5,2600,6536,2,0,0,3,9,2600,1999
805000,4,1.75,2360,4750,2,0,0,5,7,1660,1911
520000,4,2.25,1890,3006,2,0,0,3,7,1890,2003
258500,3,2.5,1800,9000,2,0,0,3,7,1800,1983
365000,2,2,1440,15000,1,0,0,3,7,1440,1985
295000,4,2.5,1850,8198,2,0,0,3,7,1850,1993
420000,4,1.75,1320,4978,1,0,0,4,7,940,1942
572500,3,2.25,2030,9791,1,0,0,4,8,1500,1984
651000,4,2.5,2740,7140,2,0,0,3,8,2740,1993
303000,2,1.5,1400,1650,3,0,0,3,7,1400,1999
497000,4,2.5,2240,7200,2,0,0,3,8,2240,1995
5.00E+05,3,1.5,2210,6500,1,0,0,4,7,1030,1912
480000,3,1,1040,5060,1,0,0,3,7,1040,1941
370000,3,1,1170,1105,1,0,0,3,7,1170,1965
324500,3,1.75,1920,11340,1,0,0,4,7,1230,1977
599000,4,2.5,2790,230868,2,0,0,3,8,2790,1989
890000,4,2.75,2310,4020,3,0,0,5,8,2310,1979
275000,3,1.5,1410,9000,1,0,0,3,7,1410,1953
414050,4,2,1590,10331,1.5,0,0,4,7,1590,1956
1712500,3,3.25,2940,5432,3,0,3,4,10,2440,1978
426500,4,2.75,2100,88426,1,0,0,3,6,2100,1990
259000,3,1.75,1260,3604,1,0,0,3,7,1260,2012
261500,3,1,1410,8174,1,0,0,3,8,1410,1958
549900,4,3,2830,213879,2,0,0,4,8,2830,1987
730000,4,2.75,3660,150282,2,0,0,3,10,3660,1990
613500,3,3.25,1876,1531,3,0,0,3,9,1876,2009
889000,4,3.5,3920,9555,2,0,0,3,9,3920,2004
393000,4,2.5,2641,8091,2,0,0,3,7,2641,1998
455000,5,3.5,3080,7759,2,0,0,3,8,2310,2003
399950,3,1,1020,18050,1,0,0,3,7,1020,1969
770000,3,3.25,3310,5000,2,0,0,3,9,3310,2006
275000,4,1.75,1960,6177,1,0,0,4,8,1960,1967
308000,4,2.25,1960,12243,2,0,0,3,8,1960,1989
282500,3,2.25,1670,7150,2,0,0,4,7,1670,1990
710000,3,1.75,1650,10250,1,0,0,5,8,1650,1963
599950,3,2.5,2660,4975,2,0,0,3,8,2660,2014
780000,4,2.5,3500,7048,2,0,0,3,9,3500,2005
570000,3,2,1890,29185,1,0,0,3,7,1470,1949
860000,3,2.25,3060,12095,2,0,0,3,10,3060,1983
398000,5,2.5,3004,5700,2,0,0,3,9,3004,2006
280950,3,1.75,1390,8700,1,0,3,4,7,840,1912
630000,4,2.25,2900,9680,2,0,0,3,7,1990,1947
1055000,3,3.25,2990,189852,2,0,0,4,10,2990,1974
411000,4,2.75,2150,9915,1,0,0,5,8,1240,1976
1050000,4,2.5,3030,12590,1.5,0,0,4,10,3030,1988
355000,4,1.5,2020,6000,1,0,0,4,7,1010,1953
395000,4,2.25,1780,10748,2,0,0,4,8,1780,1964
328000,4,2.75,1930,3840,1,0,0,3,7,1170,1997
360000,4,2,1450,8940,1,0,0,3,7,1450,1962
915000,5,2.75,2580,7630,1,0,0,4,7,1730,1954
710000,4,2.5,2880,12349,2,0,0,3,10,2880,1996
591000,3,1.75,1680,2400,1,0,0,5,7,870,1922
660000,3,1.75,1980,3300,1.5,0,0,4,7,1140,1926
405000,3,1.75,2020,8531,1,0,0,3,7,2020,1965
1100000,5,2.75,2890,22547,1,0,0,4,10,2150,1963
213500,2,1.5,2060,7713,1.5,0,0,4,7,2060,1930
482500,3,2.25,1450,1445,2,0,0,3,7,980,2005
730000,3,2.5,2160,8809,1,0,0,3,9,1540,2014
950000,4,3.5,4140,13392,2,0,0,3,11,4140,2000
450000,3,1.5,1520,7903,1,0,0,4,7,1000,1955
392000,5,2.5,2340,5670,2,0,0,3,7,2340,2009
3.00E+05,3,1,1300,20812,1,0,0,3,6,1300,1927
1250000,3,2.5,2710,13120,1,0,0,3,10,2710,1959
204950,4,1.75,1740,9344,1,0,0,3,7,1180,1978
430000,3,2,1360,5120,1.5,0,0,4,6,910,1924
355000,2,1,2020,6720,1,0,0,3,7,1010,1948
695000,3,3.25,3080,12100,2,0,0,3,8,2080,1984
943500,3,2.25,2370,10890,2,0,0,4,7,2370,1980
237000,3,1.75,1270,8470,1,0,0,4,7,1270,1960
437500,4,2.5,2680,7513,2,0,0,3,8,2680,1998
408000,5,3.25,2820,6589,1.5,0,0,3,7,2320,1906
145600,3,1,1170,7560,1,0,0,3,6,1170,1958
458000,4,1.5,1550,3000,1.5,0,0,3,7,1350,1918
779000,5,2.25,2830,7738,2,0,0,4,8,2830,1977
313300,2,1,970,4800,1,0,0,3,6,970,1911
753000,3,2.5,3070,223463,2,0,0,3,9,3070,2003
326000,5,2.75,2166,6342,2,0,0,3,8,2166,2013
9.00E+05,3,2.75,2980,12600,1.5,0,0,3,8,1590,1941
770000,3,2.25,1870,1900,3,0,0,3,8,1870,2008
625000,4,2.25,3230,9935,2,0,0,3,8,3230,1986
565000,4,1.5,2190,8296,2,0,0,3,7,2190,1935
380600,3,2.5,1920,12244,2,0,0,3,7,1920,1998
499950,3,1,980,6380,1,0,0,3,7,760,1941
352000,4,2.5,2650,6366,2,0,0,3,9,2650,1998
280000,3,1.75,2630,6500,1,0,0,3,7,1330,1958
950000,4,4,5635,9695,2,0,3,3,10,4360,2011
810000,3,2,2870,6360,1.5,0,1,4,8,1790,1946
405000,3,1.75,2470,9620,1,0,1,4,7,1570,1962
570000,4,2.5,2430,44001,1,0,0,3,8,2430,1994
256500,2,1,1120,9912,1,0,0,4,6,1120,1980
145000,1,0.75,480,9750,1,0,0,2,4,480,1948
5.00E+05,3,3.25,1520,1500,3,0,0,3,7,1520,2000
407000,2,2.5,1340,999,2,0,0,3,8,940,2008
770000,4,2.25,2730,5000,1,0,0,5,7,1460,1955
4.00E+05,3,1,1300,14138,1,0,0,4,7,1300,1943
917500,4,2.5,3880,35003,2,0,0,3,10,2570,1984
365500,4,2.5,2030,4499,2,0,0,3,8,2030,2003
635000,3,2.5,2300,5500,1.5,0,0,4,8,2000,1921
385000,3,2.5,1740,4145,2,0,0,3,7,1740,2010
218500,2,1,1600,8961,1,0,0,4,7,1390,1949
265000,2,1,910,4600,1,0,0,3,5,910,1917
397990,3,1,1180,11862,1,0,0,4,7,1180,1948
875000,3,2,2010,4000,1,0,0,5,7,1210,1915
411000,5,1.75,2860,12293,1,0,0,4,8,1430,1947
424000,4,2.5,2650,8685,2,0,0,3,9,2650,2006
3.00E+05,4,2.5,2080,2999,2,0,0,3,8,2080,1998
210000,4,1.75,1200,7680,1,0,0,3,7,1200,1968
915000,6,3.75,2930,14980,2,0,3,3,9,2930,2013
565000,2,1,960,4080,1,0,0,5,7,960,1911
273000,3,1,1500,6250,1,0,0,3,6,890,1945
560000,5,1,1710,9100,1.5,0,0,4,7,1320,1926
342000,2,2,1320,1462,3,0,0,3,7,1320,1997
409000,2,1,890,3271,1,0,0,4,6,890,1918
280000,4,2.25,1834,7460,2,0,0,3,8,1834,2012
445000,2,1,930,7740,1,0,0,1,5,930,1932
365000,2,1.5,1200,6380,1,0,0,3,7,1200,1929
348000,4,2.5,2070,3808,2,0,0,3,8,2070,2003
506000,3,2.5,2100,213008,1,0,0,3,8,2100,1990
350000,3,2.25,2010,4400,1.5,0,0,3,7,2010,1986
749950,3,2.5,2770,10773,2,0,2,3,9,2770,1992
178500,2,1,930,3447,1,0,0,4,8,930,1978
215500,2,1.75,1220,15600,1,0,0,3,6,1220,1972
850000,6,3.5,2820,5400,1,0,0,3,8,1620,1958
685000,4,2.5,2310,5100,2,0,0,3,9,2310,2013
1715000,4,2.5,3070,7207,2,0,0,4,10,2670,1927
577000,4,2.25,2360,7490,2,0,0,3,8,2360,1979
1160000,4,3.75,3560,13959,2,0,0,4,9,3560,1972
593450,4,2.25,2130,7172,2,0,0,4,8,2130,1964
526000,2,2,1550,2400,1.5,0,0,4,7,1550,1900
234950,3,1,1360,9948,1,0,0,3,6,1360,1977
405000,2,1,880,3000,1,0,0,5,7,880,1927
1505000,5,3,3300,33474,1,0,3,3,9,1870,1957
1890000,4,4.25,4285,9345,2,0,0,3,10,4285,2013
655000,4,2.5,2630,4000,3,0,0,3,8,2630,2002
325000,2,1.5,1180,834,3,0,0,3,8,1180,2009
1280000,4,3.5,3010,3600,2,0,0,3,9,2370,1999
655500,4,2.75,2380,15800,1,0,0,3,8,1680,1957
135000,2,1,1220,7250,1,0,0,4,6,1220,1914
407185,3,1.75,1860,48076,1.5,0,0,4,8,1860,1929
1300000,4,3.25,2330,9687,2,0,3,3,9,2330,1918
660500,5,2.5,2950,5500,1.5,0,0,5,7,1720,1918
639500,3,1.75,2010,8072,1,0,0,4,8,2010,1974
490000,3,2.25,1500,1290,2,0,0,3,8,1220,2006
530000,5,2.25,2140,7910,1,0,0,3,7,1070,1962
439950,4,2.25,2780,15075,2,0,0,3,7,2780,1985
257500,3,1.5,1210,12500,1,0,0,3,7,1210,1962
510000,2,1,1310,4000,1,0,0,3,6,1310,1913
399950,2,2.25,1140,1184,2,0,0,3,8,1010,1999
1040000,5,3.25,4770,50094,1,0,0,4,11,3070,1973
299950,3,1,1210,9525,1,0,0,3,7,1210,1955
860000,5,2.25,3480,9200,2,0,0,3,8,3480,1979
252000,3,2.5,1680,8284,2,0,0,3,7,1680,1989
483500,3,2.5,1670,4308,2,0,0,3,8,1670,2001
505000,3,2.5,1820,11012,2,0,0,3,8,1820,1988
1125000,6,4.25,3100,9378,3,0,2,3,11,3100,1978
1080000,3,2.75,3890,7216,2,0,1,3,8,3260,1967
379000,4,2.5,2260,5824,2,0,0,3,8,2260,2011
156000,1,0.75,470,15000,1,0,0,3,4,470,1947
365000,4,1.5,1820,12327,1,0,0,4,7,1380,1955
280000,3,1.75,2080,87991,1,0,0,3,6,1040,1970
299000,3,2.5,1850,4600,2,0,0,3,7,1850,2005
660000,3,3.5,2740,3785,2,0,0,3,9,2190,2001
760000,4,2.5,3600,155509,2,0,0,3,9,3600,2004
1490000,3,3.5,4560,14608,2,0,2,3,12,4560,1990
381000,3,2,1680,8946,1,0,0,3,6,940,1996
486940,4,2.5,3250,13360,2,0,0,3,9,3250,2014
180000,3,1,1090,6771,1.5,0,0,3,7,1090,1929
135900,2,1,760,3800,1,0,0,3,6,760,1950
309600,4,1.75,1275,20000,1,0,0,4,6,1275,1991
228900,4,1.5,1570,8775,1,0,0,3,7,1570,1943
535365,4,2.75,2790,6969,2,0,0,3,8,2790,2012
483500,3,2,1200,2016,1,0,1,4,7,600,1931
80000,1,0.75,430,5050,1,0,0,2,4,430,1912
490000,4,2.5,3630,8387,2,0,0,3,10,3630,1997
1550000,4,3.5,3260,5000,2,0,0,5,9,2630,1937
345000,2,1,1350,4494,1,0,0,3,7,920,1949
480000,5,2.75,2550,7725,1,0,0,5,8,1390,1967
285000,2,1,800,6240,1,0,0,3,6,800,1954
240000,3,1,1260,7920,1,0,0,3,7,1260,1966
481500,3,2.25,1840,10500,2,0,0,3,7,1840,1993
485000,4,2.25,1900,7200,1,0,0,3,8,1370,1977
705000,5,3,2380,5000,2,0,0,5,7,2380,1909
460000,3,2,1600,7350,1,0,0,4,7,1600,1979
437000,3,2.5,1750,22357,2,0,0,3,8,1750,1994
320000,2,1,1120,5329,1,0,1,3,6,750,1929
1465000,4,4,4930,22093,2,0,3,3,12,4930,2004
295000,3,1.75,1520,6559,1,0,0,4,7,1170,1992
337000,4,2.5,2610,5240,2,0,0,3,8,2610,2004
538000,3,2.25,2570,7242,2,0,0,3,7,2170,1951
206000,4,2,1720,7560,1,0,0,3,7,1720,1959
530000,4,2.5,2000,4700,1.5,0,0,4,7,1220,1944
420000,4,2.25,2270,9100,2,0,0,3,7,2270,1978
610000,4,2.5,2110,6360,2,0,0,3,8,2110,1988
260000,3,2.5,1510,6095,2,0,0,4,7,1510,1991
599950,6,3,2020,4129,1,0,0,3,7,1230,1994
550000,4,1,2420,15520,2,0,0,4,7,2420,1945
140000,1,1,730,6890,1,0,0,4,4,730,1926
515000,3,3.5,1360,1419,2,0,0,3,8,1040,2007
265000,4,1.5,2050,7100,1,0,0,3,7,1050,1963
321950,2,1.25,860,1277,2,0,0,3,7,860,2007
310000,3,1.5,1140,3292,2,0,0,3,7,1140,1988
339000,3,2.25,1970,7210,1,0,0,4,8,1380,1978
407500,2,1,770,2971,1,0,2,3,7,770,1923
562000,3,2.5,2400,97138,2,0,0,5,8,2400,1983
330000,5,2.5,3597,4972,2,0,0,3,7,3597,2006
334000,2,1.75,1680,8367,1,0,0,3,6,840,1914
747500,4,2.5,2810,11902,2,0,0,4,9,2810,1993
402000,2,1,710,1173,2,0,0,4,7,710,1943
450000,2,1.75,1250,2890,1,0,0,4,7,790,1920
443725,3,1.75,1250,3880,1,0,0,4,7,750,1944
325900,4,2.5,2320,6270,2,0,0,3,8,2320,2004
316000,2,2,860,3000,1,0,0,3,6,860,1906
530000,4,2.5,3250,4500,2,0,0,3,8,3250,2008
435000,4,2.5,2940,7590,2,0,0,3,9,2940,1991
365000,4,2.5,2540,6688,2,0,0,3,9,2540,2002
5.00E+05,4,1.75,2240,9886,1.5,0,0,4,7,2240,1965
687500,3,1.75,2450,9377,1,0,2,4,8,1540,1962
390000,4,2.5,2610,7227,2,0,0,3,9,2610,2011
676000,3,2.25,2680,41804,1,0,0,3,9,2680,1989
339950,2,1,800,3090,1,0,0,4,6,800,1925
4.00E+05,3,2.5,2180,7508,1,0,0,4,7,1420,1962
330000,3,2,1400,218252,1,0,0,3,7,1400,1997
540000,2,1,1170,4750,1,0,0,3,6,1170,1903
476500,4,2.5,2250,50155,2,0,0,3,8,2250,1998
345000,3,1,1250,7210,1,0,0,4,7,1250,1964
716100,3,1,1640,4000,1.5,0,0,5,7,1640,1909
371000,2,1.5,1110,1189,3,0,0,3,8,1110,2000
195700,3,1,1120,5200,1,0,0,5,7,1120,1976
490000,5,2,2150,4500,1.5,0,0,3,8,2150,1938
264950,4,2.5,1990,9656,2,0,0,3,7,1990,1994
438000,2,1,1630,9255,1,0,0,3,7,1630,1941
632000,5,2.5,2260,10087,1,0,0,3,8,1520,1967
224400,3,1.75,1070,7200,1,0,0,3,7,1070,1994
385000,3,2.25,1680,8450,1,0,0,3,8,1340,1960
557510,4,2,1580,4800,1.5,0,2,3,7,1580,1912
453000,3,1,1210,9473,1,0,0,5,7,1210,1955
427000,3,1,1200,5252,1,0,0,3,7,1200,1962
320000,4,1.5,1890,43560,1,0,0,4,8,1890,1974
322500,4,2.5,1940,7107,2,0,0,3,7,1940,2000
205000,3,1,1010,8800,1,0,0,4,7,1010,1968
637500,4,3,2320,4468,2,0,0,3,8,2160,1999
244000,3,1.75,1460,4692,1,0,0,3,7,1460,1988
849000,4,2,2160,6300,1.5,0,1,4,8,2160,1928
301000,3,1.5,1030,8414,1,0,0,4,7,1030,1967
815000,5,3.5,3500,10794,2,0,0,3,10,3500,1996
551870,3,2.5,2507,18400,2,0,0,3,8,2507,2006
250000,2,1.5,1160,1086,2,0,0,3,7,890,2006
280000,4,2.5,1934,5677,2,0,0,3,8,1934,2013
179950,3,1,920,4875,1,0,0,5,6,920,1969
510000,4,2.5,4073,17334,2,0,0,3,8,4073,2008
450000,3,2.5,2530,8116,2,0,0,3,8,2530,2001
352000,2,2.5,1320,1957,1,0,0,3,8,660,2004
378000,3,1.5,1000,6914,1,0,0,3,7,1000,1947
286000,3,2.5,1680,5000,2,0,0,3,8,1680,1987
486000,4,2.5,2150,39449,1,0,0,3,7,1420,1978
335000,2,1.75,1000,5100,1,0,0,3,6,940,1906
460000,3,2,2930,29136,2,0,0,3,8,2240,1990
350000,3,2.5,1630,5996,2,0,0,3,7,1630,1986
484998,4,2.5,1540,1870,2,0,0,3,8,1540,2014
3204000,4,4,4810,18851,2,0,3,3,11,4810,2007
294000,3,1,1320,9520,1,0,0,3,7,990,1953
625000,3,2.5,1730,1301,3,0,0,3,9,1730,2011
921500,4,2.5,3670,315374,2,0,0,4,9,3670,1994
291600,3,1.75,1630,7480,1,0,0,3,7,1330,1979
548000,2,2,1370,1878,3,0,0,3,8,1370,2004
233500,3,2.25,1650,2958,2,0,0,3,7,1650,1985
190000,2,1,710,1164794,1,0,0,2,5,710,1915
2.00E+05,3,1.5,1210,10588,1,0,0,4,7,1210,1958
550000,3,2,3650,843309,2,0,0,4,7,3650,1991
1400000,5,3.25,4140,32700,1,0,4,3,10,2190,1973
305000,3,1,1120,10125,1,0,0,3,6,1120,1961
212500,2,2,1030,21712,1,0,0,4,6,1030,1938
275000,3,1.75,1650,7700,1,0,0,4,8,1650,1977
397500,4,1.75,2220,4760,1,0,0,3,7,1320,1918
224000,3,1.75,1100,10125,1,0,0,4,7,1100,1969
115000,2,1,940,6000,1,0,0,3,6,940,1943
470000,3,1.75,1310,8600,1,0,0,4,7,1310,1987
2250000,3,2.5,3420,8700,1,0,0,3,9,2890,1951
419000,3,2.25,1760,16418,1,0,0,3,7,1190,1990
275000,3,1,1250,7654,1,0,0,3,7,1000,1952
699000,4,2.5,2650,7945,2,0,0,3,9,2650,2006
575000,4,2.5,2280,9491,1,0,0,4,7,1290,1966
738000,3,1,1280,3900,1,0,0,4,7,1280,1921
685000,3,2.5,2320,219978,2,0,0,4,8,2320,1993
365000,4,2.5,1800,5070,1,0,0,5,7,1080,1979
1100000,4,2.5,2570,9470,2,0,0,3,9,2570,2006
415000,3,1,2020,19210,1,0,0,3,6,1760,1949
852000,3,3,2400,4000,2,0,0,3,7,1860,1905
559950,3,2.5,2120,4310,2,0,0,3,7,2120,2001
549950,4,2.5,2230,14694,1,0,0,4,7,1180,1981
650000,4,2.5,2770,5612,2,0,0,3,7,2770,2001
527500,2,1,1170,3000,1.5,0,0,3,7,1170,1910
8.00E+05,4,2.5,3691,11088,2,0,1,3,8,3691,2013
579000,3,2.75,2660,223027,1,0,0,3,8,1330,1962
567000,3,1.75,1630,4275,1.5,0,3,3,7,1630,1908
1388000,4,2.5,3450,17400,1.5,0,0,4,9,2180,1964
385000,3,1,1020,5950,1,0,0,3,6,880,1950
752000,4,2.5,2570,8178,1,0,2,3,8,1710,1961
249000,3,1.75,1590,7535,1.5,0,0,5,6,1590,1909
760000,4,2.25,2500,8500,2,0,0,4,8,2500,1979
1.00E+05,2,1,770,17334,1,0,0,3,7,770,1978
1735000,4,3.5,4010,9654,2,0,0,3,10,4010,2007
569000,5,3,3670,10583,1,0,0,5,8,2060,1952
5.00E+05,4,2,2330,7778,1,0,0,3,7,1230,1961
540000,3,2.5,1280,1889,3,0,0,3,8,1280,2009
375000,1,1,1090,5250,1,0,0,3,6,980,1927
432500,3,2.5,1940,10800,1,0,0,3,8,1340,1979
196500,3,2,1310,7000,1,0,0,4,7,1310,1979
775000,4,3.5,3080,5250,2,0,0,3,9,3080,2003
505000,2,3,2770,10800,1.5,0,0,5,8,1910,1984
532000,4,1.75,2020,7029,1,0,0,4,7,1430,1979
5.00E+05,3,2.25,1710,4561,2,0,0,4,8,1710,1994
388000,4,2.5,2560,5800,2,0,0,3,9,2560,2005
183000,3,1.75,1070,8100,1,0,0,4,6,1070,1957
675000,3,2,1510,3817,1.5,0,0,3,8,1510,1905
580000,3,1.75,1850,5100,1,0,0,3,7,1020,1909
312500,3,1.75,1830,7969,1,0,0,3,7,930,1950
255000,2,1,920,43560,1,0,0,4,5,920,1923
324000,4,1.75,2110,7208,1,0,0,3,8,1170,1975
261500,3,2.5,1740,6992,2,0,0,3,7,1740,1990
480000,5,3,2240,15435,1,0,1,5,7,1390,1952
419000,2,2.5,1470,2034,2,0,0,4,8,1470,1985
310000,3,1.75,2070,37904,1,0,0,4,7,1420,1973
405000,3,2.5,2070,4697,2,0,0,3,7,2070,2002
333000,4,2,1580,7800,2,0,0,2,6,1580,1906
1482500,3,2.25,3290,5000,2,0,0,3,9,2730,1939
582500,2,1.75,1990,6549,1,0,0,3,7,1170,1948
649950,3,2.5,2150,15304,2,0,0,4,9,2150,1979
274000,3,1.5,1450,4694,2,0,0,3,7,1450,2011
273500,3,1.5,2000,15265,1,0,0,3,8,1540,1967
440000,4,2.5,2730,4526,2,0,0,3,7,2730,2009
430000,4,1.5,1810,7200,1,0,0,3,7,1810,1966
839000,4,2.75,2400,12469,1,0,2,4,8,1760,1958
829900,4,3.5,3840,4000,2,0,0,3,8,2640,2001
311300,2,1,1000,7228,1,0,0,4,7,1000,1947
594491,4,2.5,2990,6037,2,0,0,3,9,2990,2013
530000,3,1.75,1320,2500,1,0,0,3,7,870,1918
550000,3,1,960,12527,1,0,0,3,7,960,1972
450000,2,1,1200,4000,1,0,0,3,7,1070,1940
245000,1,0.75,380,15000,1,0,0,3,5,380,1963
475000,5,2,2050,10200,1,0,0,3,6,1430,1956
850000,4,2.75,5440,239580,1,0,0,2,9,2720,1969
615000,3,1.75,2220,7224,1,0,2,3,8,2040,1975
315000,1,0.75,770,4600,1,0,0,4,6,770,1910
286300,3,2.75,2000,6405,1,0,0,3,8,1260,1964
535000,4,2.25,1860,3766,2,0,0,3,8,1860,1995
333500,3,2.5,2196,7475,2,0,0,3,8,2196,2006
545000,3,1,960,5030,1,0,0,3,7,960,1955
254000,3,2,2070,9000,1,0,0,4,7,1450,1969
340000,2,1,1280,9690,1,0,0,4,6,640,1919
399900,3,1.75,1260,12750,1,0,0,3,7,1260,1979
350000,4,2.5,2560,5428,2,0,0,3,8,2560,2012
720000,2,1.75,1570,1108,3,0,0,3,9,1570,2007
179500,3,1,1180,32214,1,0,0,3,7,1180,1952
333760,3,1,1300,5880,1,0,0,3,7,1300,1968
295000,3,1.75,1940,7500,1.5,0,0,4,8,1940,1918
292500,4,1.75,2140,8162,1,0,0,3,7,1420,1968
555000,3,1.75,1570,15500,1,0,0,4,7,1570,1968
6.00E+05,3,1.75,2340,57499,1,0,0,3,8,2340,1988
6.00E+05,4,2.5,2070,8127,1.5,0,0,3,9,1590,1924
650000,3,2,1840,3075,1,0,0,5,7,920,1928
305000,3,1,1150,9048,1,0,0,2,7,1150,1922
234550,3,1,1990,15375,1,0,0,3,7,1140,1946
445000,3,1.75,1890,32340,1.5,0,3,3,8,1890,1976
490000,2,1,1160,5000,1,0,0,4,8,1160,1937
199000,3,2.5,1750,6725,1,0,0,3,7,1330,1993
580000,3,2.25,1900,3960,1.5,0,0,3,8,1200,1905
329000,4,2.5,2650,5880,2,0,0,3,9,2650,2005
358000,5,2.5,2460,5604,2,0,0,3,8,2460,2011
245000,2,1,1020,15000,1.5,0,0,3,6,1020,1933
360000,3,1.75,1255,1113,3,0,0,3,8,1255,2010
490000,3,1,1420,11040,1,0,0,4,7,1420,1961
535000,2,1.5,1940,5700,1,0,0,3,7,970,1937
350000,3,1,1250,9786,1,0,0,4,7,1250,1969
329950,3,1,1750,7800,1,0,0,4,7,1150,1956
490000,3,1,920,4800,1,0,0,4,6,780,1926
415000,2,1,880,5100,1,0,0,4,7,880,1941
9.00E+05,4,3.5,3070,4440,2,0,0,3,9,2030,1922
699950,3,2.5,3370,36218,2,0,0,4,9,3370,1988
840000,4,2.75,2600,2750,1.5,0,0,3,7,1620,1936
250500,3,2,1710,7225,2,0,0,4,7,1710,1988
424305,3,2.5,1600,5960,2,0,2,5,8,1600,1910
530000,4,2.75,2280,2850,1.5,0,0,4,7,1540,1930
262000,3,1.5,1700,9579,1,0,0,4,7,1100,1962
554000,2,2,1870,5580,1,0,0,3,8,1870,2004
6.00E+05,3,2.5,4930,77536,2,0,0,3,9,3930,1981
510000,3,1.5,1730,6240,1,0,1,3,8,1000,1954
270000,3,1.75,1390,9000,1,0,0,4,7,1390,1978
1057000,4,2.75,4510,5000,2.5,0,2,3,8,3270,1941
236000,3,1.75,1300,8976,1,0,0,3,7,1300,1967
530000,5,2,1810,4850,1.5,0,0,3,7,1810,1900
865950,5,3.5,4890,12039,2,0,0,3,9,3590,2014
190000,2,1,670,3101,1,0,0,4,6,670,1948
745000,3,2,2290,5001,1,0,0,4,7,1490,1960
255000,3,1.75,1590,7810,1,0,0,4,7,1590,1959
452000,2,1.75,1660,11747,1,0,0,3,7,830,1981
365000,4,1,1520,80150,1,0,0,2,5,1520,1948
235000,4,1.75,1450,8891,1.5,0,0,3,7,1180,1962
374950,2,2.25,1240,1172,2,0,0,3,8,1000,2008
457000,4,1.75,2100,10358,1,0,0,5,8,1280,1959
550000,3,2,1650,3952,2,0,0,3,7,1650,1950
456000,3,1.5,1440,28516,1,0,0,4,7,1440,1975
317000,3,2.5,2100,7587,2,0,0,3,9,2100,1990
216000,3,1,1730,7950,1,0,0,4,7,1180,1961
455000,3,2.25,1470,4653,2,0,0,4,7,1470,1985
1010000,4,1,1820,5400,1.5,0,0,3,8,1820,1923
455000,2,1,1430,5000,1.5,0,0,2,7,1430,1925
468000,4,2.5,2100,8400,1,0,0,4,7,1240,1976
515000,3,1.75,1900,5000,1,0,0,4,7,950,1925
525000,3,2.25,2100,40510,2,0,0,3,10,1320,1979
